"English language learners","Enrollment","Guidance counselors","instructional_aides_fte","lea_admin_support_staff_fte","lea_administrators_fte","librarian_specialists_fte","librarian_support_staff_fte","number_of_schools","other_staff_fte","school_admin_support_staff_fte","school_administrators_fte","school_counselors_fte","school_psychologists_fte","school_staff_total_fte","spec_ed_students","supervisory_union_number","support_staff_other_fte","support_staff_stu_wo_psych_fte","support_staff_students_fte","teachers_elementary_fte","teachers_kindergarten_fte","teachers_prek_fte","teachers_secondary_fte","teachers_total_fte","teachers_ungraded_fte","migrantYN"
1,783,3,3,3,2,2,1,2,0,4,3,0,0,0,130,0,21,0,-1,25,3,1,27,60,4,"No"
23,4743,13,57,18,13,4,9,6,0,45,14,0,0,0,915,0,112,0,21,145,11,-1,139,336,39,"No"
291,3671,7,43,13,7,4,4,5,0,13,9,0,0,0,669,0,74,0,47,87,5,-1,78,195,24,"No"
5,2065,5,48,7,7,3,3,5,0,12,7,0,0,0,363,0,45,0,7,59,4,-1,81,148,2,"No"
8,1995,5,27,7,4,3,1,4,0,6,9,0,0,0,334,0,28,0,2,53,5,-1,53,118,7,"No"
22,3214,9,43,8,-1,5,3,5,0,13,-1,0,0,0,473,0,71,0,-1,97,8,-1,100,211,5,"No"
10,1695,3,32,7,2,3,-1,3,0,6,3,0,0,0,342,0,45,0,2,57,4,-1,45,113,7,"No"
162,9186,24,150,30,8,11,12,10,0,36,18,0,0,0,1440,0,314,0,32,240,12,-1,247,549,49,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
21,1924,5,-1,7,6,3,-1,3,0,6,5,0,0,0,291,0,40,0,2,52,4,-1,61,123,6,"No"
25,3407,11,52,23,4,4,6,6,0,38,9,0,0,0,625,0,137,0,8,100,5,-1,124,238,8,"No"
0,5203,26,98,21,10,14,3,8,0,17,16,0,0,0,1017,0,253,0,48,362,28,4,383,806,28,"No"
60,5306,14,59,15,5,7,10,10,0,15,14,0,0,0,881,0,90,0,7,144,8,-1,178,349,18,"No"
8,4476,6,9,15,3,4,6,8,0,55,13,0,0,0,427,0,6,0,3,118,9,-1,113,251,10,"No"
10,3793,8,42,18,3,6,3,7,0,20,11,0,0,0,633,0,94,0,5,107,14,3,146,276,5,"No"
54,7292,17,79,22,6,11,8,11,0,45,18,0,0,0,1287,0,244,0,8,205,9,-1,205,454,33,"No"
0,998,2,10,6,3,2,-1,2,0,3,2,0,0,0,220,0,24,0,5,31,4,1,31,71,2,"No"
8,1617,4,41,5,2,2,2,5,0,7,5,0,0,0,257,0,23,0,1,40,5,-1,51,111,13,"No"
183,11284,29,192,44,-1,13,8,15,0,50,25,0,0,0,1839,0,312,0,2,295,18,-1,357,718,48,"No"
20,1838,5,20,6,4,4,1,5,0,12,6,0,0,0,338,0,38,0,3,54,7,-1,64,135,9,"No"
52,5676,13,105,12,4,7,7,7,0,35,12,0,0,0,708,0,115,0,18,178,12,-1,180,378,8,"No"
15,4413,9,26,9,5,5,5,5,0,23,10,0,0,0,436,0,98,0,3,101,6,-1,129,252,15,"No"
12281,172704,337,1760,294,66,64,30,276,0,585,498,0,0,0,26148,0,6019,0,1237,4753,364,434,4276,10664,836,"No"
3,1995,5,24,7,3,4,1,6,0,10,6,0,0,0,366,0,52,0,3,59,9,-1,71,152,12,"No"
84,3239,12,39,20,6,5,3,6,0,15,11,0,0,0,668,0,66,0,13,121,8,-1,115,259,13,"No"
4,1721,4,6,5,2,3,-1,3,0,7,4,0,0,0,257,0,46,0,3,54,8,-1,54,129,13,"No"
405,27680,62,634,109,8,51,63,106,0,132,247,0,0,0,6748,0,1071,0,110,901,100,53,1173,2317,90,"No"
11,3521,5,36,-1,2,4,5,5,0,18,6,0,0,0,418,0,88,0,1,77,10,-1,84,190,18,"No"
77,6399,18,100,20,5,8,6,7,0,27,20,0,0,0,885,0,270,0,9,198,10,-1,187,459,63,"No"
10,4357,9,50,9,3,4,2,7,0,11,10,0,0,0,437,0,139,0,13,103,16,-1,141,271,10,"No"
71,4713,14,82,19,8,8,4,7,0,32,16,0,0,0,809,0,143,0,8,195,13,-1,169,383,5,"No"
514,11506,45,47,53,7,11,10,12,0,86,31,0,0,0,1809,0,458,0,28,391,16,-1,520,939,11,"No"
0,1065,3,11,6,2,2,1,2,0,3,3,0,0,0,166,0,17,0,1,26,4,-1,36,68,1,"No"
2,969,1,4,5,3,1,-1,4,0,6,3,0,0,0,175,0,25,0,7,28,3,1,29,63,0,"No"
34,3164,9,80,13,5,5,5,5,0,12,9,0,0,0,563,0,44,0,8,105,-1,-1,119,229,4,"No"
72,3140,5,90,32,3,4,3,7,0,21,11,0,0,0,677,0,86,0,6,102,12,4,104,231,8,"No"
19,3073,4,22,15,2,3,1,3,0,11,5,0,0,0,524,0,78,0,6,77,10,-1,98,190,5,"No"
5,2570,8,41,11,3,3,13,9,0,17,6,0,0,0,540,0,81,0,1,86,9,-1,84,196,16,"No"
0,1119,4,19,6,3,0,3,3,0,7,3,0,0,0,261,0,41,0,30,27,2,-1,28,62,3,"No"
12,1902,6,23,8,6,4,1,4,0,13,6,0,0,0,284,0,74,0,4,58,7,-1,68,149,14,"No"
80,5382,27,97,15,8,22,7,11,0,20,30,0,0,0,786,0,135,0,9,312,18,-1,336,726,59,"No"
106,3593,11,87,13,8,6,5,5,0,11,15,0,0,0,602,0,173,0,11,120,5,-1,135,291,29,"No"
3063,17464,45,246,10,13,24,-1,21,0,114,97,0,0,0,2510,0,358,0,74,574,69,17,452,1197,83,"No"
24,5699,15,54,15,6,3,14,10,0,21,12,0,0,0,984,0,106,0,6,175,13,-1,168,366,9,"No"
0,1207,3,6,2,2,2,2,4,0,8,3,0,0,0,232,0,37,0,-1,50,5,-1,44,100,1,"No"
0,1288,3,9,8,4,1,2,2,0,5,5,0,0,0,228,0,37,0,1,41,6,-1,37,88,4,"No"
4,1633,3,9,4,4,2,1,4,0,6,3,0,0,0,188,0,22,0,7,39,3,-1,38,90,9,"No"
3,1023,3,16,5,3,2,-1,3,0,4,3,0,0,0,184,0,24,0,3,31,3,-1,40,79,4,"No"
29,5823,9,84,27,7,2,11,9,0,44,14,0,0,0,1330,0,189,0,7,151,15,-1,190,403,46,"No"
10,3289,6,16,9,4,5,-1,6,0,13,9,0,0,0,522,0,121,0,5,101,9,-1,123,251,17,"No"
2,1168,4,18,4,4,2,1,3,0,4,3,0,0,0,157,0,13,0,-1,42,5,-1,44,97,5,"No"
4,990,2,17,9,-1,2,1,3,0,3,1,0,0,0,233,0,39,0,-1,69,7,-1,70,164,18,"No"
0,799,1,11,3,4,2,-1,3,0,6,2,0,0,0,117,0,13,0,3,28,4,-1,30,70,8,"No"
76,3875,13,63,22,8,5,-1,6,0,27,12,0,0,0,694,0,136,0,10,120,6,-1,147,301,27,"No"
18,2124,4,24,3,6,2,3,3,0,16,6,0,0,0,220,0,82,0,51,46,4,-1,44,99,3,"No"
1,2407,6,42,5,2,3,1,5,0,14,5,0,0,0,467,0,34,0,23,54,7,-1,69,139,8,"No"
70,1795,5,21,7,3,4,4,4,0,10,7,0,0,0,318,0,35,0,8,52,3,-1,67,126,3,"No"
0,345,0,7,2,3,1,-1,2,0,3,1,0,0,0,42,0,5,0,0,11,1,-1,18,32,1,"No"
0,1215,1,-1,5,6,1,-1,3,0,21,3,0,0,0,214,0,54,0,19,36,4,0,28,74,4,"No"
3,1441,4,3,4,2,3,-1,3,0,5,3,0,0,0,297,0,28,0,-1,45,5,-1,42,94,1,"No"
25,2011,5,35,7,5,2,2,3,0,9,5,0,0,0,297,0,38,0,4,55,7,-1,75,138,1,"No"
386,9877,19,108,11,2,12,16,18,0,60,25,0,0,0,1829,0,170,0,6,309,23,13,311,710,53,"No"
71,2720,17,39,9,3,7,6,5,0,10,14,0,0,0,347,0,69,0,4,143,12,-1,191,374,28,"No"
1,2439,5,16,7,3,4,-1,5,0,8,6,0,0,0,368,0,36,0,1,71,8,-1,67,147,-1,"No"
1,614,1,9,2,2,0,-1,2,0,3,1,0,0,0,130,0,20,0,2,17,2,-1,18,40,2,"No"
22,5141,11,50,15,5,8,5,8,0,23,11,0,0,0,1044,0,81,0,20,173,7,-1,190,382,10,"No"
1,2529,5,19,-1,5,2,3,3,0,17,7,0,0,0,405,0,59,0,5,77,11,4,91,194,11,"No"
0,447,1,5,2,2,0,-1,3,0,3,2,0,0,0,80,0,12,0,9,13,2,0,13,32,2,"No"
19,2247,5,37,3,3,1,-1,4,0,14,9,0,0,0,535,0,50,0,3,65,6,-1,60,144,12,"No"
1,1339,3,6,3,2,2,2,3,0,6,3,0,0,0,190,0,48,0,-1,31,4,-1,43,83,4,"No"
60,1137,2,11,3,2,2,2,2,0,5,3,0,0,0,240,0,-1,0,1,35,4,2,31,77,5,"No"
6,1346,3,13,5,3,2,-1,2,0,7,4,0,0,0,176,0,26,0,-1,38,4,-1,50,96,3,"No"
34,3032,5,33,7,3,4,1,7,0,8,8,0,0,0,435,0,92,0,54,63,9,-1,85,164,6,"No"
14,3434,10,52,14,5,6,5,8,0,14,9,0,0,0,593,0,74,0,7,102,15,-1,101,231,13,"No"
7,2383,6,23,9,3,2,3,5,0,9,6,0,0,0,354,0,23,0,24,60,4,-1,60,126,1,"No"
0,957,3,11,3,4,2,1,2,0,3,2,0,0,0,140,0,21,0,-1,28,4,1,33,67,1,"No"
34,3900,10,50,17,4,6,8,7,0,14,10,0,0,0,504,0,103,0,5,112,12,-1,134,262,3,"No"
6,2572,5,41,7,2,2,7,6,0,20,6,0,0,0,481,0,64,0,1,66,9,-1,84,183,23,"No"
237,7070,17,116,18,13,10,1,10,0,38,18,0,0,0,996,0,123,0,17,235,12,-1,214,471,10,"No"
3,1656,5,12,3,4,3,-1,3,0,7,4,0,0,0,312,0,5,0,3,59,5,-1,60,125,0,"No"
1,2879,5,11,7,4,3,4,4,0,13,7,0,0,0,332,0,44,0,39,51,4,-1,75,133,2,"No"
38,2217,7,22,8,4,4,2,4,0,10,7,0,0,0,352,0,56,0,3,64,8,-1,79,169,17,"No"
6,2203,5,18,1,3,2,1,3,0,12,6,0,0,0,263,0,40,0,11,50,3,-1,72,128,1,"No"
5,1364,3,9,3,3,2,2,3,0,5,3,0,0,0,202,0,32,0,1,37,4,-1,45,96,10,"No"
13,3236,10,31,9,2,5,2,6,0,13,8,0,0,0,498,0,49,0,5,111,11,1,99,227,4,"No"
0,643,1,10,2,2,2,-1,2,0,4,3,0,0,0,162,0,16,0,-1,22,4,-1,29,55,-1,"No"
0,1280,3,22,3,3,1,-1,3,0,7,5,0,0,0,188,0,36,0,20,33,4,-1,42,85,5,"No"
1,1424,4,26,8,3,2,1,3,0,6,2,0,0,0,283,0,49,0,2,49,6,-1,48,108,4,"No"
2,914,1,13,2,2,2,-1,2,0,23,2,0,0,0,137,0,-1,0,0,29,4,-1,24,63,5,"No"
0,1353,3,18,7,3,2,0,5,0,9,4,0,0,0,256,0,27,0,2,47,7,1,39,102,7,"No"
26,3101,6,50,9,6,4,6,5,0,12,7,0,0,0,453,0,81,0,19,92,5,-1,89,195,7,"No"
8,2204,6,50,10,6,4,1,6,0,10,7,0,0,0,342,0,47,0,3,59,9,-1,73,163,21,"No"
17,3233,9,47,14,3,4,3,5,0,15,9,0,0,0,540,0,61,0,7,94,7,-1,105,218,12,"No"
111,4171,9,43,18,5,5,2,6,0,10,19,0,0,0,850,0,94,0,8,101,14,-1,124,279,40,"No"
10,2168,5,6,11,2,4,7,6,0,8,5,0,0,0,387,0,47,0,-1,58,11,-1,74,147,3,"No"
39,7587,16,90,12,5,9,8,9,0,45,16,0,0,0,1111,0,113,0,13,206,14,-1,270,540,49,"No"
28,4073,11,30,11,4,6,7,6,0,16,8,0,0,0,560,0,121,0,6,111,10,-1,131,266,13,"No"
2,1814,4,34,9,3,2,2,5,0,9,5,0,0,0,344,0,44,0,2,49,8,-1,54,124,12,"No"
47,7372,22,123,40,6,13,14,12,0,41,19,0,0,0,1246,0,163,0,9,275,15,-1,228,524,5,"No"
26,3894,11,14,10,5,6,5,6,0,16,9,0,0,0,583,0,91,0,5,119,11,-1,114,263,19,"No"
54,3413,10,65,17,7,2,4,4,0,12,8,0,0,0,523,0,91,0,7,107,5,-1,104,238,21,"No"
31,2060,7,64,15,5,4,13,4,0,10,6,0,0,0,394,0,69,0,7,67,9,-1,74,166,15,"No"
4,557,1,5,3,1,1,-1,1,0,1,1,0,0,0,173,0,15,0,1,25,3,-1,9,39,1,"No"
21,2738,5,35,10,5,2,2,6,0,13,7,0,0,0,475,0,48,0,4,72,9,-1,82,167,3,"No"
171,7094,23,215,39,10,13,19,11,0,34,20,0,0,0,925,0,304,0,26,203,22,-1,279,549,44,"No"
15,1878,5,17,6,3,4,-1,5,0,9,9,0,0,0,347,0,44,0,5,58,6,-1,76,145,4,"No"
26,1181,4,23,7,3,2,-1,2,0,2,9,0,0,0,254,0,30,0,1,40,2,1,54,119,21,"No"
4,1402,2,29,6,2,2,-1,4,0,5,7,0,0,0,379,0,44,0,12,47,6,-1,53,112,5,"No"
155,5910,16,89,22,4,6,7,9,0,38,15,0,0,0,892,0,192,0,6,212,23,-1,211,455,8,"No"
0,672,1,16,3,3,1,3,3,0,6,2,0,0,0,118,0,21,0,7,26,3,-1,22,52,1,"No"
0,926,3,21,3,2,2,3,2,0,4,3,0,0,0,216,0,31,0,-1,30,4,2,27,74,9,"No"
43,3132,8,73,8,5,4,4,5,0,13,10,0,0,0,624,0,59,0,9,87,6,-1,111,219,15,"No"
6,2081,5,39,12,3,3,1,3,0,7,6,0,0,0,423,0,48,0,3,50,7,-1,71,155,27,"No"
5,2068,4,17,6,1,2,-1,5,0,9,4,0,0,0,444,0,50,0,42,54,6,0,49,111,1,"No"
21,1523,5,9,4,3,1,2,3,0,6,4,0,0,0,280,0,24,0,1,51,4,-1,53,120,11,"No"
6,2207,4,32,2,6,3,3,7,0,28,8,0,0,0,451,0,59,0,6,67,9,4,75,158,2,"No"
3,1731,4,20,7,2,3,-1,6,0,10,4,0,0,0,252,0,37,0,6,49,6,2,46,108,5,"No"
108,6097,22,121,38,17,9,10,8,0,72,17,0,0,0,936,0,119,0,9,217,12,-1,211,482,40,"No"
3,904,2,13,3,2,2,-1,3,0,6,3,0,0,0,189,0,16,0,5,34,4,-1,34,75,2,"No"
3,3530,8,23,4,3,7,-1,6,0,25,10,0,0,0,625,0,77,0,5,117,7,-1,117,243,2,"No"
0,1667,4,10,10,3,3,-1,5,0,6,5,0,0,0,262,0,51,0,2,50,7,-1,55,118,6,"No"
55,1625,5,38,9,5,3,3,3,0,7,4,0,0,0,312,0,34,0,7,55,5,-1,60,133,11,"No"
8,3012,7,47,9,6,4,2,6,0,12,6,0,0,0,499,0,70,0,5,77,13,-1,109,219,19,"No"
0,364,3,5,-1,2,1,-1,2,0,5,2,0,0,0,57,0,2,0,1,32,3,3,21,62,3,"No"
3,1192,3,17,6,2,2,1,4,0,4,4,0,0,0,208,0,30,0,5,40,5,3,42,93,2,"No"
14,3520,10,31,11,4,5,5,5,0,18,8,0,0,0,491,0,65,0,3,102,15,-1,108,259,33,"No"
2,1946,6,50,10,4,2,2,3,0,11,3,0,0,0,353,0,56,0,12,49,7,4,56,128,12,"No"
0,887,2,11,5,1,2,1,3,0,4,2,0,0,0,133,0,28,0,1,23,3,1,32,60,1,"No"
1,1315,3,20,5,4,0,2,3,0,7,9,0,0,0,261,0,36,0,27,27,4,2,31,71,5,"No"
0,712,2,8,2,3,1,-1,3,0,4,2,0,0,0,111,0,21,0,0,28,2,-1,28,61,3,"No"
4,3264,9,21,13,4,5,-1,10,0,10,10,0,0,0,552,0,79,0,2,104,15,-1,86,248,43,"No"
29,4110,14,75,19,1,4,7,6,0,20,12,0,0,0,660,0,180,0,5,113,7,-1,161,304,23,"No"
0,1301,3,21,4,3,2,-1,2,0,5,4,0,0,0,227,0,3,0,1,38,4,2,40,97,13,"No"
95,1780,4,20,6,4,2,5,6,0,9,9,0,0,0,299,0,47,0,5,52,7,-1,52,115,3,"No"
712,12598,21,144,43,10,13,6,14,0,57,43,0,0,0,1950,0,252,0,54,373,21,-1,404,827,28,"No"
8,1280,3,18,-1,2,2,-1,3,0,12,5,0,0,0,154,0,25,0,21,30,3,-1,39,80,6,"No"
66,4346,13,47,20,5,6,8,6,0,19,11,0,0,0,509,0,138,0,6,142,12,-1,152,321,15,"No"
91,3663,13,46,24,8,7,7,6,0,30,11,0,0,0,575,0,169,0,8,120,10,1,127,266,7,"No"
69,3040,7,42,28,3,3,3,4,0,15,15,0,0,0,409,0,97,0,6,81,5,-1,99,203,17,"No"
19,3180,7,72,13,6,4,1,4,0,16,11,0,0,0,625,0,59,0,8,93,7,-1,97,209,11,"No"
54,4103,12,62,11,13,7,1,6,0,20,9,0,0,0,594,0,109,0,8,121,7,-1,129,279,22,"No"
0,1029,1,13,3,3,2,-1,5,0,5,4,0,0,0,189,0,29,0,1,33,5,-1,30,70,1,"No"
4,2650,7,17,5,3,3,3,4,0,12,6,0,0,0,417,0,49,0,2,70,9,-1,76,162,5,"No"
19,4009,10,73,-1,8,3,1,6,0,26,8,0,0,0,781,0,80,0,93,102,9,-1,107,229,10,"No"
15,3517,10,103,15,6,3,2,6,0,19,8,0,0,0,698,0,73,0,11,92,7,-1,129,258,30,"No"
4,5313,15,94,28,6,10,-1,12,0,30,19,0,0,0,982,0,114,0,24,161,17,-1,191,410,40,"No"
3,1715,6,26,3,4,3,4,4,0,15,6,0,0,0,268,0,51,0,2,60,6,-1,59,130,5,"No"
42,4739,11,73,12,7,8,6,6,0,20,9,0,0,0,792,0,85,0,8,144,10,-1,150,333,29,"No"
3,3141,9,29,7,4,5,6,6,0,22,9,0,0,0,450,0,63,0,8,89,13,-1,106,220,11,"No"
9,1694,5,12,8,3,2,1,3,0,9,5,0,0,0,370,0,40,0,-1,59,6,-1,68,137,3,"No"
1,1578,6,10,5,3,2,1,3,0,8,8,0,0,0,286,0,77,0,10,45,6,-1,45,100,3,"No"
16,4282,9,44,13,4,6,4,6,0,14,13,0,0,0,538,0,78,0,2,121,12,-1,142,282,7,"No"
3,737,2,12,2,3,1,1,3,0,5,1,0,0,0,143,0,20,0,3,22,3,-1,27,55,2,"No"
5,1572,4,30,3,3,3,2,4,0,7,5,0,0,0,229,0,27,0,2,42,4,-1,56,119,17,"No"
16,3261,7,43,11,4,4,2,5,0,15,7,0,0,0,501,0,71,0,5,106,5,-1,110,225,2,"No"
0,1317,3,24,1,1,2,-1,2,0,6,2,0,0,0,254,0,25,0,2,40,3,-1,51,97,3,"No"
387,11835,44,177,31,8,18,16,16,0,54,47,0,0,0,1747,0,208,0,40,398,22,-1,437,895,37,"No"
0,872,3,10,2,3,2,-1,5,0,7,4,0,0,0,232,0,22,0,-1,34,4,-1,37,86,10,"No"
17,2865,4,-1,10,4,4,-1,5,0,15,8,0,0,0,351,0,65,0,1,73,4,-1,91,168,-1,"No"
0,1172,3,16,4,3,2,-1,3,0,6,4,0,0,0,173,0,39,0,3,34,3,-1,31,76,7,"No"
7,3290,-1,11,-1,-1,-1,5,7,0,22,-1,0,0,0,536,0,-1,0,-1,-1,-1,-1,-1,-1,-1,"No"
3,2762,9,81,22,5,4,3,6,0,2,8,0,0,0,503,0,54,0,13,88,7,-1,104,226,27,"No"
173,8122,37,106,33,5,16,6,16,0,47,39,0,0,0,1585,0,189,0,42,425,25,-1,556,1031,24,"No"
0,418,2,7,5,4,2,-1,1,0,3,1,0,0,0,-1,0,19,0,1,-1,-1,-1,48,48,-1,"No"
35,5109,10,79,18,5,5,-1,9,0,24,10,0,0,0,957,0,65,0,7,137,18,-1,139,320,26,"No"
29,3112,8,44,10,6,4,5,6,0,17,8,0,0,0,502,0,56,0,8,92,8,0,105,210,3,"No"
10,2258,4,24,8,5,3,4,7,0,12,5,0,0,0,410,0,59,0,2,77,9,-1,75,167,5,"No"
0,828,2,1,4,2,1,0,3,0,5,1,0,0,0,130,0,39,0,-1,26,3,-1,30,69,10,"No"
5,2487,9,41,7,7,4,1,5,0,21,6,0,0,0,380,0,47,0,8,73,9,5,85,187,15,"No"
4,1720,4,6,4,5,2,-1,3,0,6,5,0,0,0,189,0,6,0,5,38,3,-1,55,102,6,"No"
250,4352,11,61,10,4,4,7,4,0,21,11,0,0,0,633,0,110,0,7,122,7,-1,127,270,14,"No"
336,6725,24,69,28,5,16,6,9,0,23,36,0,0,0,1304,0,136,0,36,400,41,-1,455,921,24,"No"
0,1499,5,24,5,6,2,3,5,0,16,15,0,0,0,416,0,36,0,9,61,10,3,53,136,8,"No"
129,5473,13,50,24,9,7,5,13,0,22,38,0,0,0,993,0,107,0,40,150,15,-1,146,333,21,"No"
2,1046,2,-1,3,3,2,1,2,0,9,3,0,0,0,249,0,-1,0,1,41,5,-1,44,91,1,"No"
0,549,1,6,3,1,2,-1,2,0,3,2,0,0,0,130,0,13,0,-1,20,2,-1,21,47,3,"No"
12,5602,18,98,52,8,5,13,11,0,23,19,0,0,0,1336,0,148,0,6,193,17,-1,197,430,22,"No"
3,1488,3,16,3,2,2,3,5,0,10,3,0,0,0,289,0,31,0,2,47,6,-1,47,106,6,"No"
60,2285,7,19,9,6,3,1,5,0,9,7,0,0,0,358,0,46,0,3,72,6,-1,77,161,6,"No"
172,5772,14,64,24,4,9,5,11,0,27,12,0,0,0,965,0,169,0,13,189,14,-1,182,395,9,"No"
2,1386,4,11,11,1,2,1,3,0,8,4,0,0,0,206,0,38,0,1,36,5,4,40,92,6,"No"
5,1417,3,23,6,3,2,1,5,0,6,3,0,0,0,220,0,28,0,3,40,5,-1,40,98,12,"No"
8,2574,12,29,7,2,4,2,5,0,22,12,0,0,0,361,0,54,0,3,160,20,-1,124,324,20,"No"
58,1893,8,50,15,2,2,5,3,0,14,6,0,0,0,285,0,42,0,46,42,3,-1,51,109,12,"No"
40,1480,4,17,7,1,1,1,1,0,7,4,0,0,0,-1,0,33,0,3,-1,-1,-1,90,101,10,"No"
1169,5343,17,57,20,4,5,-1,10,0,23,25,0,0,0,1644,0,154,0,5,179,23,-1,169,428,57,"No"
-1,118,-1,2,-1,-1,-1,-1,1,0,1,1,0,0,0,-1,0,-1,0,2,-1,-1,-1,7,7,-1,"No"
97,2800,11,18,8,4,4,3,5,0,14,9,0,0,0,420,0,70,0,3,93,8,-1,96,198,1,"No"
-1,0,1,9,-1,2,-1,-1,1,0,12,3,0,0,0,-1,0,-1,0,8,-1,-1,-1,29,32,3,"No"
-1,0,2,7,3,1,-1,-1,1,0,3,2,0,0,0,-1,0,-1,0,2,-1,-1,-1,28,33,4,"No"
-1,0,-1,4,2,-1,-1,-1,1,0,2,0,0,0,0,-1,0,-1,0,2,-1,-1,-1,7,7,-1,"No"
6,0,4,8,1,2,-1,-1,1,0,5,3,0,0,0,-1,0,-1,0,-1,-1,-1,-1,32,33,1,"No"
2,0,2,3,1,-1,-1,0,1,0,3,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,25,27,2,"No"
11,0,4,23,8,2,-1,-1,2,0,6,3,0,0,0,-1,0,-1,0,1,-1,-1,-1,64,69,5,"No"
13,0,4,12,5,3,-1,-1,1,0,6,3,0,0,0,-1,0,10,0,-1,-1,-1,-1,34,34,-1,"No"
1,0,4,9,13,3,-1,-1,1,0,2,3,0,0,0,-1,0,-1,0,1,-1,-1,-1,34,35,1,"No"
8,1440,4,28,21,2,1,-1,1,0,-1,4,0,0,0,-1,0,30,0,5,1,-1,-1,98,118,18,"No"
1,0,1,15,5,1,-1,-1,1,0,8,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,28,30,2,"No"
-1,0,2,7,-1,5,-1,-1,1,0,12,4,0,0,0,-1,0,-1,0,3,-1,-1,-1,54,57,3,"No"
-1,0,1,9,3,-1,-1,-1,1,0,-1,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,17,19,2,"No"
0,301,1,10,4,2,-1,-1,1,0,3,2,0,0,0,-1,0,6,0,1,-1,-1,-1,38,40,2,"No"
1,0,1,11,1,-1,-1,1,1,0,3,1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,14,15,1,"No"
-1,0,1,3,-1,1,-1,-1,1,0,4,2,0,0,0,-1,0,-1,0,1,-1,-1,-1,16,16,-1,"No"
-1,0,1,4,3,2,-1,-1,1,0,3,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,21,21,-1,"No"
2,0,3,8,6,1,-1,-1,1,0,5,3,0,0,0,-1,0,-1,0,-1,-1,-1,-1,32,33,1,"No"
8,0,2,8,1,-1,-1,1,2,0,9,4,0,0,0,-1,0,-1,0,1,-1,-1,-1,44,44,-1,"No"
-1,0,1,5,-1,4,-1,-1,1,0,5,2,0,0,0,-1,0,-1,0,2,-1,-1,-1,23,23,-1,"No"
0,496,0,8,2,-1,-1,-1,1,0,-1,1,0,0,0,-1,0,6,0,-1,-1,-1,-1,17,22,5,"No"
-1,0,1,3,6,-1,-1,-1,1,0,5,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,1,1,-1,"No"
-1,0,1,3,2,2,-1,-1,1,0,3,2,0,0,0,-1,0,-1,0,1,-1,-1,-1,15,17,2,"No"
-1,0,-1,5,1,2,-1,-1,1,0,1,1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,28,28,-1,"No"
-1,0,2,8,9,1,-1,2,1,0,5,2,0,0,0,-1,0,19,0,1,-1,-1,-1,30,30,-1,"No"
26,0,6,5,11,5,-1,-1,3,0,11,4,0,0,0,-1,0,-1,0,5,-1,-1,-1,76,76,-1,"No"
5,0,1,4,-1,2,-1,-1,1,0,10,3,0,0,0,-1,0,-1,0,-1,-1,-1,-1,29,30,1,"No"
164,0,5,28,14,3,-1,-1,1,0,10,5,0,0,0,-1,0,-1,0,2,-1,-1,-1,92,95,3,"No"
1,0,2,3,10,1,-1,-1,1,0,4,2,0,0,0,-1,0,18,0,3,-1,-1,-1,40,40,-1,"No"
-1,0,2,-1,4,2,-1,-1,1,0,4,1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,17,18,1,"No"
-1,0,1,16,2,3,-1,1,1,0,6,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,40,43,3,"No"
-1,0,2,7,1,1,-1,-1,1,0,6,2,0,0,0,-1,0,-1,0,2,-1,-1,-1,26,27,1,"No"
1,0,-1,5,2,1,-1,2,1,0,7,2,0,0,0,-1,0,-1,0,2,-1,-1,-1,16,16,-1,"No"
0,292,1,2,-1,1,-1,-1,1,0,3,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,34,37,3,"No"
22,0,4,18,7,1,-1,-1,1,0,7,4,0,0,0,-1,0,-1,0,-1,-1,-1,-1,43,44,1,"No"
-1,0,2,10,8,1,-1,-1,1,0,6,2,0,0,0,-1,0,-1,0,7,-1,-1,-1,25,25,-1,"No"
-1,0,2,5,2,2,-1,1,1,0,4,1,0,0,0,-1,0,-1,0,1,-1,-1,-1,19,20,1,"No"
-1,0,1,8,2,2,-1,-1,1,0,2,1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,22,24,2,"No"
1,0,0,10,-1,2,-1,-1,1,0,6,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,19,20,1,"No"
-1,0,1,8,-1,0,-1,-1,1,0,2,1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,12,12,-1,"No"
-1,0,1,1,2,-1,-1,-1,1,0,2,2,0,0,0,-1,0,-1,0,-1,-1,-1,-1,19,19,-1,"No"
-1,0,1,8,-1,1,-1,-1,1,0,7,1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,21,21,-1,"No"
1,0,2,7,-1,1,-1,-1,1,0,13,3,0,0,0,-1,0,-1,0,1,-1,-1,-1,39,40,1,"No"
